,Car_Name,Car_Brand,Engine Capacity,Category,model Year,Milage,Fuel Type,Transmission,City Registered,Price
337,Swift,Suzuki,1200 cc,Hatchback,2007,"65,000 km",Petrol,Automatic,Sindh,PKR 19.3 lacs
338,Swift,Suzuki,1300 cc,Hatchback,2010,"205,000 km",Petrol,Manual,Islamabad,PKR 17 lacs
339,Swift,Suzuki,1300 cc,Hatchback,2012,"100,000 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
340,Swift,Suzuki,1300 cc,Hatchback,2012,"140,000 km",Petrol,Automatic,Islamabad,PKR 19.5 lacs
341,Swift,Suzuki,1200 cc,Hatchback,2007,"125,000 km",Petrol,Automatic,Islamabad,PKR 20.8 lacs
342,Swift,Suzuki,1300 cc,Hatchback,2019,"82,509 km",Petrol,Manual,Punjab,PKR 27.5 lacs
343,Swift,Suzuki,1300 cc,Hatchback,2018,"74,862 km",Petrol,Manual,Lahore,PKR 26 lacs
344,Swift,Suzuki,1300 cc,Hatchback,2018,"88,301 km",Petrol,Automatic,Karachi,PKR 29 lacs
345,Swift,Suzuki,1300 cc,Hatchback,2020,"32,000 km",Petrol,Automatic,Karachi,PKR 29.75 lacs
346,Swift,Suzuki,1300 cc,Hatchback,2017,"47,348 km",Petrol,Manual,Sindh,PKR 22 lacs
347,Swift,Suzuki,1242 cc,Hatchback,2022,"2,874 km",Petrol,Automatic,Islamabad,PKR 49 lacs
348,Swift,Suzuki,1300 cc,Hatchback,2014,"131,808 km",Petrol,Manual,Islamabad,PKR 19.5 lacs
349,Swift,Suzuki,1300 cc,Hatchback,2019,"108,455 km",Petrol,Automatic,Islamabad,PKR 30 lacs
350,Swift,Suzuki,1242 cc,Hatchback,2022,"13,500 km",Petrol,Automatic,Islamabad,PKR 45.9 lacs
351,Swift,Suzuki,1300 cc,N/A,2018,"67,000 km",Petrol,Manual,Islamabad,PKR 25 lacs
352,Swift,Suzuki,1242 cc,Hatchback,2022,"15,000 km",Petrol,Automatic,Islamabad,PKR 46 lacs
353,Swift,Suzuki,1300 cc,Hatchback,2012,"85,000 km",Petrol,Manual,Islamabad,PKR 18.9 lacs
354,Swift,Suzuki,1300 cc,Hatchback,2013,"105,000 km",Petrol,Manual,Islamabad,PKR 20.3 lacs
355,Swift,Suzuki,1200 cc,Hatchback,2023,"10,000 km",Petrol,Automatic,Islamabad,PKR 48.8 lacs
356,Swift,Suzuki,1300 cc,Hatchback,2015,"72,000 km",Petrol,Manual,Sindh,PKR 19.2 lacs
357,Swift,Suzuki,1300 cc,Hatchback,2012,"158,000 km",Petrol,Manual,Lahore,PKR 18.85 lacs
358,Swift,Suzuki,1300 cc,Hatchback,2019,"79,000 km",Petrol,Manual,Sindh,PKR 25.5 lacs
359,Swift,Suzuki,1300 cc,Hatchback,2013,159 km,Petrol,Manual,Lahore,PKR 17.75 lacs
360,Swift,Suzuki,1300 cc,Hatchback,2020,"43,000 km",Petrol,Automatic,Karachi,PKR 31 lacs
361,Swift,Suzuki,1300 cc,Hatchback,2018,"53,381 km",Petrol,Automatic,Islamabad,PKR 32.53 lacs
362,Swift,Suzuki,1300 cc,Hatchback,2013,"150,000 km",Petrol,Manual,Punjab,PKR 17.5 lacs
363,Swift,Suzuki,1300 cc,Hatchback,2013,"107,423 km",Petrol,Manual,Islamabad,PKR 21.8 lacs
364,Swift,Suzuki,1242 cc,Hatchback,2022,"14,500 km",Petrol,Automatic,Punjab,PKR 48.5 lacs
365,Swift,Suzuki,1300 cc,Hatchback,2020,"51,000 km",Petrol,Manual,Lahore,PKR 28.5 lacs
366,Swift,Suzuki,1300 cc,Hatchback,2018,"89,000 km",Petrol,Automatic,Karachi,PKR 24.5 lacs
367,Swift,Suzuki,1300 cc,Hatchback,2017,"58,000 km",Petrol,Manual,Lahore,PKR 24.65 lacs
368,Swift,Suzuki,1242 cc,Hatchback,2022,"11,500 km",Petrol,Automatic,Islamabad,PKR 45 lacs
369,Swift,Suzuki,1300 cc,Hatchback,2016,"54,600 km",Petrol,Manual,Sindh,PKR 22.5 lacs
370,Swift,Suzuki,1300 cc,Hatchback,2014,"104,000 km",Petrol,Automatic,Sindh,PKR 19.75 lacs
371,Swift,Suzuki,1200 cc,Hatchback,2022,"26,400 km",Petrol,Manual,Punjab,PKR 38.5 lacs
372,Swift,Suzuki,1300 cc,Hatchback,2011,"73,000 km",Petrol,Manual,Lahore,PKR 18.75 lacs
373,Swift,Suzuki,1300 cc,Hatchback,2017,"76,354 km",Petrol,Manual,Lahore,PKR 20.5 lacs
374,Swift,Suzuki,1300 cc,Hatchback,2018,"37,523 km",Petrol,Manual,Lahore,PKR 24.6 lacs
375,Swift,Suzuki,1300 cc,Hatchback,2017,"103,000 km",Petrol,Manual,Sindh,PKR 21 lacs
376,Swift,Suzuki,1242 cc,Hatchback,2022,"2,600 km",Petrol,Manual,Karachi,PKR 40.5 lacs
377,Swift,Suzuki,1200 cc,Hatchback,2022,"12,000 km",Petrol,Automatic,Karachi,PKR 44.25 lacs
378,Swift,Suzuki,1242 cc,Hatchback,2022,"12,797 km",Petrol,Automatic,Sindh,PKR 44.95 lacs
379,Swift,Suzuki,1300 cc,Hatchback,2012,"110,000 km",Petrol,Manual,Bahawalpur,PKR 19 lacs
380,Swift,Suzuki,1200 cc,Hatchback,2023,"22,000 km",Petrol,Automatic,Islamabad,PKR 47.5 lacs
381,Swift,Suzuki,1300 cc,Hatchback,2018,"77,000 km",Petrol,Manual,Islamabad,PKR 23.5 lacs
382,Swift,Suzuki,1300 cc,Hatchback,2021,"33,500 km",Petrol,Automatic,Karachi,PKR 35 lacs
383,Swift,Suzuki,1300 cc,N/A,2015,"83,000 km",Petrol,Automatic,Karachi,PKR 21.5 lacs
384,Swift,Suzuki,1200 cc,Hatchback,2019,"55,000 km",Petrol,Automatic,Lahore,PKR 34 lacs
385,Mehran,Suzuki,796 cc,Hatchback,2018,"65,000 km",Petrol,Manual,Islamabad,PKR 14 lacs
386,Swift,Suzuki,1300 cc,Hatchback,2018,"60,000 km",Petrol,Automatic,Islamabad,PKR 31.5 lacs
387,Swift,Suzuki,1300 cc,Hatchback,2012,"144,500 km",Petrol,Manual,Karachi,PKR 20 lacs
388,Swift,Suzuki,1300 cc,Hatchback,2018,"89,000 km",Petrol,Manual,Islamabad,PKR 24.5 lacs
389,Swift,Suzuki,1242 cc,Hatchback,2022,"20,000 km",Petrol,Automatic,Islamabad,PKR 46.9 lacs
390,Khyber,Suzuki,100 cc,N/A,1989,"12,345 km",CNG,Manual,Islamabad,PKR 4.35 lacs
391,Swift,Suzuki,1300 cc,N/A,2002,"12,345 km",Petrol,Automatic,Lahore,PKR 17.25 lacs
392,Swift,Suzuki,1300 cc,Hatchback,2019,"62,000 km",Petrol,Automatic,Lahore,PKR 31 lacs
393,Swift,Suzuki,1300 cc,Hatchback,2017,"75,497 km",Petrol,Manual,Karachi,PKR 20.5 lacs
394,Swift,Suzuki,1300 cc,Hatchback,2010,"191,500 km",Petrol,Manual,Lahore,PKR 19 lacs
395,Swift,Suzuki,1300 cc,Hatchback,2012,"147,775 km",Petrol,Manual,Lahore,PKR 17.5 lacs
396,Swift,Suzuki,1300 cc,Hatchback,2021,"39,050 km",Petrol,Automatic,Sindh,PKR 32.5 lacs
397,Swift,Suzuki,1300 cc,Hatchback,2012,"142,100 km",Petrol,Manual,Rawalpindi,PKR 18.2 lacs
398,Swift,Suzuki,1300 cc,Hatchback,2019,"53,824 km",Petrol,Automatic,Karachi,PKR 27 lacs
399,Swift,Suzuki,1242 cc,Hatchback,2022,"13,500 km",Petrol,Automatic,Islamabad,PKR 46 lacs
400,Swift,Suzuki,1300 cc,Hatchback,2021,"89,000 km",Petrol,Automatic,Islamabad,PKR 31.5 lacs
401,Swift,Suzuki,1240 cc,Hatchback,2022,"34,000 km",Petrol,Automatic,Sindh,PKR 40 lacs
402,Swift,Suzuki,1200 cc,N/A,2022,"11,157 km",Petrol,Automatic,Lahore,PKR 47.5 lacs
403,Swift,Suzuki,1300 cc,Hatchback,2016,"78,709 km",Petrol,Manual,Karachi,PKR 17.5 lacs
404,Swift,Suzuki,1200 cc,Hatchback,2024,40 km,Petrol,Automatic,Lahore,PKR 48.65 lacs
405,Swift,Suzuki,1300 cc,Hatchback,2013,"144,000 km",Petrol,Manual,Islamabad,PKR 19 lacs
406,Swift,Suzuki,1240 cc,Hatchback,2022,"12,500 km",Petrol,Automatic,Sindh,PKR 41.75 lacs
407,Swift,Suzuki,1300 cc,Hatchback,2012,"107,000 km",Petrol,Manual,Sindh,PKR 16 lacs
408,Swift,Suzuki,1300 cc,Hatchback,2011,"141,000 km",Petrol,Manual,Sindh,PKR 15.5 lacs
409,Swift,Suzuki,1200 cc,Hatchback,2022,"1,900 km",Petrol,Automatic,Sindh,PKR 46.25 lacs
410,Swift,Suzuki,1300 cc,Hatchback,2019,"126,000 km",Petrol,Automatic,Islamabad,PKR 30.5 lacs
411,Swift,Suzuki,1300 cc,Hatchback,2018,"40,000 km",Petrol,Manual,Karachi,PKR 27 lacs
412,Swift,Suzuki,1300 cc,Hatchback,2018,"32,000 km",Petrol,Manual,Karachi,PKR 27 lacs
413,Swift,Suzuki,1300 cc,Hatchback,2019,"73,000 km",Petrol,Manual,Lahore,PKR 30 lacs
414,Swift,Suzuki,1300 cc,Hatchback,2018,"61,000 km",Petrol,Manual,Islamabad,PKR 25.5 lacs
415,Swift,Suzuki,1000 cc,Hatchback,2017,"125,094 km",Petrol,Automatic,Sindh,PKR 45 lacs
416,Swift,Suzuki,1300 cc,Hatchback,2017,"70,000 km",Petrol,Manual,Karachi,PKR 22.5 lacs
417,Swift,Suzuki,1300 cc,Hatchback,2010,"121,000 km",Petrol,Manual,Sindh,PKR 13.7 lacs
418,Swift,Suzuki,1300 cc,Hatchback,2020,"43,378 km",Petrol,Manual,Islamabad,PKR 31 lacs
419,Swift,Suzuki,1300 cc,Hatchback,2013,"94,781 km",Petrol,Automatic,Sindh,PKR 20.9 lacs
420,Swift,Suzuki,1300 cc,Hatchback,2017,"155,000 km",Petrol,Manual,Islamabad,PKR 23.5 lacs
421,Swift,Suzuki,1300 cc,Hatchback,2005,"190,000 km",Petrol,Automatic,Islamabad,PKR 19 lacs
422,Swift,Suzuki,1240 cc,Hatchback,2022,"29,000 km",Petrol,Automatic,Punjab,PKR 41.85 lacs
423,Swift,Suzuki,1300 cc,Hatchback,2014,"96,000 km",Petrol,Manual,Punjab,PKR 22.5 lacs
424,Swift,Suzuki,1300 cc,Hatchback,2018,"52,600 km",Petrol,Manual,Lahore,PKR 32.5 lacs
425,Swift,Suzuki,1300 cc,Hatchback,2012,"110,000 km",Petrol,Automatic,Karachi,PKR 18.2 lacs
426,Swift,Suzuki,1300 cc,Hatchback,2021,"70,000 km",Petrol,Manual,Islamabad,PKR 29 lacs
427,Swift,Suzuki,1300 cc,Hatchback,2015,"130,000 km",Petrol,Automatic,Punjab,PKR 21 lacs
428,Swift,Suzuki,1242 cc,Hatchback,2022,"24,000 km",Petrol,Automatic,Punjab,PKR 41.25 lacs
429,Swift,Suzuki,1300 cc,Hatchback,2012,"111,000 km",Petrol,Manual,Islamabad,PKR 19 lacs
430,Swift,Suzuki,1300 cc,Hatchback,2018,"65,000 km",Petrol,Automatic,Karachi,PKR 23.9 lacs
431,Swift,Suzuki,1300 cc,Hatchback,2014,"74,549 km",Petrol,Manual,Lahore,PKR 27.5 lacs
432,Khyber,Suzuki,1000 cc,Hatchback,1990,"100,000 km",Petrol,Manual,Abbottabad,PKR 4.85 lacs
433,Swift,Suzuki,1300 cc,Hatchback,2012,"97,000 km",Petrol,Manual,Islamabad,PKR 20.75 lacs
434,Vitz,Toyota,1000 cc,Hatchback,2009,"175,000 km",Petrol,Automatic,Lahore,PKR 19.3 lacs
435,Swift,Suzuki,1300 cc,Hatchback,2010,"157,000 km",Petrol,Manual,Lahore,PKR 16.7 lacs
436,Khyber,Suzuki,1000 cc,N/A,1990,"100,000 km",Petrol,Manual,Sindh,PKR 2.45 lacs
437,Swift,Suzuki,1300 cc,Hatchback,2017,"85,000 km",Petrol,Manual,Sindh,PKR 22.5 lacs
438,Swift,Suzuki,1300 cc,Hatchback,2014,"160,000 km",Petrol,Manual,Islamabad,PKR 23.5 lacs
439,Swift,Suzuki,1300 cc,Hatchback,2015,"151,678 km",Petrol,Automatic,Islamabad,PKR 24.8 lacs
440,Swift,Suzuki,1240 cc,Hatchback,2022,"7,000 km",Petrol,Automatic,Karachi,PKR 42 lacs
441,Swift,Suzuki,1200 cc,Hatchback,2022,"9,500 km",Petrol,Automatic,Sindh,PKR 46 lacs
442,Swift,Suzuki,1300 cc,Hatchback,2016,"170,000 km",Petrol,Manual,Islamabad,PKR 22 lacs
443,Swift,Suzuki,1200 cc,Hatchback,2022,"15,000 km",Petrol,Automatic,Sindh,PKR 43.85 lacs
444,Swift,Suzuki,1300 cc,Hatchback,2016,"41,856 km",Petrol,Manual,Lahore,PKR 23.3 lacs
445,Swift,Suzuki,1300 cc,Hatchback,2018,"38,523 km",Petrol,Manual,Lahore,PKR 24.8 lacs
446,Swift,Suzuki,1300 cc,Hatchback,2020,"61,685 km",Petrol,Automatic,Sindh,PKR 29 lacs
447,Swift,Suzuki,1300 cc,Hatchback,2011,"12,345 km",Petrol,Manual,Islamabad,PKR 17.5 lacs
448,Swift,Suzuki,1300 cc,Hatchback,2012,"92,000 km",Petrol,Automatic,Islamabad,PKR 20.8 lacs
449,Swift,Suzuki,1300 cc,Hatchback,2021,"18,000 km",Petrol,Manual,Un-Registered,PKR 33 lacs
450,Swift,Suzuki,1200 cc,Hatchback,2023,"9,500 km",Petrol,Automatic,Islamabad,PKR 49.5 lacs
451,Swift,Suzuki,1300 cc,Hatchback,2011,"118,162 km",Petrol,Manual,Lahore,PKR 17.5 lacs
452,Swift,Suzuki,1300 cc,Hatchback,2017,"88,000 km",Petrol,Automatic,Karachi,PKR 23.5 lacs
453,Swift,Suzuki,1600 cc,Hatchback,2006,"105,000 km",Petrol,Automatic,Karachi,PKR 16.3 lacs
454,Swift,Suzuki,1200 cc,Hatchback,2022,"32,000 km",Petrol,Automatic,Islamabad,PKR 44.25 lacs
455,Swift,Suzuki,1300 cc,Hatchback,2012,"87,000 km",Petrol,Automatic,Islamabad,PKR 20.35 lacs
456,Swift,Suzuki,1300 cc,Hatchback,2016,"95,000 km",Petrol,Automatic,Sindh,PKR 23.4 lacs
457,Swift,Suzuki,1300 cc,Hatchback,2020,"31,000 km",Petrol,Automatic,Karachi,PKR 31.5 lacs
458,Swift,Suzuki,1300 cc,Hatchback,2021,"24,200 km",Petrol,Automatic,Sindh,PKR 33 lacs
459,Swift,Suzuki,1300 cc,N/A,2019,"52,000 km",Petrol,Manual,Karachi,PKR 26.95 lacs
460,Swift,Suzuki,1242 cc,Hatchback,2022,"9,000 km",Petrol,Automatic,Islamabad,PKR 47.75 lacs
461,Swift,Suzuki,1300 cc,Hatchback,2011,"160,000 km",Petrol,Manual,Sindh,PKR 14.5 lacs
462,Swift,Suzuki,1300 cc,Hatchback,2020,"45,000 km",Petrol,Automatic,Islamabad,PKR 35 lacs
463,Swift,Suzuki,1300 cc,Hatchback,2012,"295,000 km",Petrol,Manual,Sindh,PKR 16 lacs
464,Swift,Suzuki,1242 cc,Hatchback,2023,"4,400 km",Petrol,Automatic,Islamabad,PKR 51 lacs
465,Swift,Suzuki,1300 cc,Hatchback,2012,"97,000 km",Petrol,Automatic,Sindh,PKR 18.45 lacs
466,Swift,Suzuki,1300 cc,Hatchback,2013,"116,000 km",Petrol,Manual,Rawalpindi,PKR 22.8 lacs
467,Swift,Suzuki,1300 cc,Hatchback,2016,"67,000 km",Petrol,Manual,Islamabad,PKR 23.7 lacs
468,Swift,Suzuki,1300 cc,Hatchback,2021,"37,000 km",Petrol,Manual,Islamabad,PKR 31.5 lacs
469,Swift,Suzuki,1300 cc,Hatchback,2016,"101,000 km",Petrol,Manual,Punjab,PKR 21.5 lacs
470,Swift,Suzuki,1300 cc,Hatchback,2018,"66,000 km",Petrol,Automatic,Karachi,PKR 23.75 lacs
471,Swift,Suzuki,1300 cc,Hatchback,2012,"190,000 km",Petrol,Manual,Lahore,PKR 19.9 lacs
472,Swift,Suzuki,1300 cc,Hatchback,2019,"154,000 km",Petrol,Manual,Lahore,PKR 23.9 lacs
473,Swift,Suzuki,1200 cc,Hatchback,2022,"36,000 km",Petrol,Automatic,Islamabad,PKR 42.8 lacs
474,Swift,Suzuki,1300 cc,Hatchback,2017,"40,782 km",Petrol,Automatic,Islamabad,PKR 35 lacs
475,Swift,Suzuki,1240 cc,Hatchback,2022,"5,767 km",Petrol,Automatic,Punjab,PKR 43.5 lacs
476,Swift,Suzuki,1300 cc,Hatchback,2019,"83,000 km",Petrol,Manual,Sindh,PKR 22 lacs
477,Swift,Suzuki,1000 cc,Hatchback,2017,"56,000 km",Petrol,Automatic,Punjab,PKR 35 lacs
478,Swift,Suzuki,1300 cc,Hatchback,2011,"93,000 km",Petrol,Manual,Lahore,PKR 19 lacs
479,Swift,Suzuki,1200 cc,N/A,2022,"14,250 km",Petrol,Automatic,Sindh,PKR 39.5 lacs
480,Swift,Suzuki,1242 cc,Hatchback,2022,"9,000 km",Petrol,Manual,Islamabad,PKR 40.5 lacs
481,Swift,Suzuki,1300 cc,Hatchback,2016,"77,000 km",Petrol,Automatic,Lahore,PKR 24.75 lacs
482,Swift,Suzuki,1240 cc,Hatchback,2022,"42,760 km",Petrol,Automatic,Punjab,PKR 41 lacs
483,Swift,Suzuki,1300 cc,Hatchback,2011,"116,732 km",Petrol,Manual,Islamabad,PKR 16.5 lacs
484,Swift,Suzuki,1300 cc,Hatchback,2016,"127,000 km",Petrol,Manual,Sindh,PKR 20.5 lacs
485,Swift,Suzuki,1300 cc,Hatchback,2020,"60,000 km",Petrol,Automatic,Lahore,PKR 33.25 lacs
486,Swift,Suzuki,1200 cc,N/A,2023,"8,000 km",Petrol,Manual,Un-Registered,PKR 42 lacs
487,Swift,Suzuki,1300 cc,Hatchback,2015,"90,000 km",Petrol,Manual,Islamabad,PKR 20.5 lacs
488,Swift,Suzuki,1240 cc,Hatchback,2022,"41,080 km",Petrol,Automatic,Punjab,PKR 39 lacs
489,Swift,Suzuki,1200 cc,Hatchback,2022,"17,400 km",Petrol,Manual,Punjab,PKR 38.5 lacs
490,Swift,Suzuki,1300 cc,Hatchback,2017,"95,000 km",Petrol,Automatic,Islamabad,PKR 26 lacs
491,Swift,Suzuki,1200 cc,Hatchback,2022,"11,500 km",Petrol,Automatic,Islamabad,PKR 46.5 lacs
492,Swift,Suzuki,1300 cc,Hatchback,2012,"150,000 km",Petrol,Manual,Islamabad,PKR 22 lacs
493,Swift,Suzuki,1300 cc,Hatchback,2013,"95,000 km",Petrol,Automatic,Lahore,PKR 26 lacs
494,Swift,Suzuki,1200 cc,Hatchback,2008,"200,000 km",Petrol,Automatic,Sindh,PKR 22 lacs
495,Swift,Suzuki,1200 cc,Hatchback,2022,"29,000 km",Petrol,Automatic,Islamabad,PKR 45.5 lacs
496,Swift,Suzuki,1242 cc,Hatchback,2023,"1,000 km",Petrol,Automatic,Un-Registered,PKR 49 lacs
497,Swift,Suzuki,1300 cc,Hatchback,2015,"144,000 km",Petrol,Manual,Karachi,PKR 19.5 lacs
498,Swift,Suzuki,1242 cc,Hatchback,2022,"16,000 km",Petrol,Automatic,Islamabad,PKR 44.9 lacs
499,Swift,Suzuki,1300 cc,Hatchback,2015,"113,000 km",Petrol,Manual,Punjab,PKR 24.3 lacs
500,Swift,Suzuki,1300 cc,Hatchback,2019,"107,000 km",Petrol,Automatic,Islamabad,PKR 29.5 lacs
501,Swift,Suzuki,1300 cc,Hatchback,2012,"83,085 km",Petrol,Manual,Karachi,PKR 16.99 lacs
502,Swift,Suzuki,1300 cc,Hatchback,2011,"98,000 km",Petrol,Manual,Karachi,PKR 15.25 lacs
503,Swift,Suzuki,1242 cc,Hatchback,2022,300 km,Petrol,Automatic,Karachi,PKR 48.5 lacs
504,Swift,Suzuki,1300 cc,Hatchback,2011,"157,718 km",Petrol,Manual,Islamabad,PKR 18.5 lacs
